"YearStart","YearEnd","LocationAbbr","LocationDesc","Datasource","Class","Topic","Question","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit ","Sample_Size","Total","Age(months)","Sex","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","DataValueTypeID","LocationID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1"
"2016","2016","NE","Nebraska","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","16.5","16.5",,,"15.9","17.1","13,807","Total",,,,"    (41.6410409880005, -99.36572062299967)","OWS","OWS1","Q040","VALUE","31","Total","Total","OVR","OVERALL"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","13.8","13.8",,,"13.1","14.5","9,280",,"24 - 35",,,"    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","14.7","14.7",,,"14.0","15.5","8,507",,"36 - 47",,,"    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","14.5","14.5",,,"13.6","15.3","6,706",,"48 - 59",,,"    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","15.7","15.7",,,"12.2","19.2","421",,,,"American Indian/Alaska Native","    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","11.1","11.1",,,"9.3","12.9","1,168",,,,"Asian/Pacific Islander","    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","14.2","14.2",,,"13.5","14.8","12,077",,,"Female",,"    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Sex","Female","SEX","FEMALE"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","15.1","15.1",,,"14.5","15.7","14,029",,,,"Hispanic","    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","14.4","14.4",,,"13.8","15.1","12,416",,,"Male",,"    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Sex","Male","SEX","MALE"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","12.2","12.2",,,"11.1","13.3","3,642",,,,"Non-Hispanic Black","    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","14.3","14.3",,,"13.4","15.2","5,231",,,,"Non-Hispanic White","    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2016","2016","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","14.3","14.3",,,"13.9","14.7","24,493","Total",,,,"    (39.493240390000494, -117.07184056399967)","OWS","OWS1","Q040","VALUE","32","Total","Total","OVR","OVERALL"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","17.6","17.6",,,"16.1","19.2","2,393",,"24 - 35",,,"    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","18.3","18.3",,,"16.7","19.9","2,158",,"36 - 47",,,"    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","19.2","19.2",,,"17.2","21.3","1,491",,"48 - 59",,,"    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","12.1","12.1",,,"7.8","16.4","224",,,,"Asian/Pacific Islander","    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","18.4","18.4",,,"17.0","19.8","2,995",,,"Female",,"    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Sex","Female","SEX","FEMALE"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","17.2","17.2",,,"14.7","19.7","854",,,,"Hispanic","    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","18.2","18.2",,,"16.8","19.6","3,047",,,"Male",,"    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Sex","Male","SEX","MALE"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","17.7","17.7",,,"14.2","21.2","452",,,,"Non-Hispanic Black","    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","18.8","18.8",,,"17.7","20.0","4,489",,,,"Non-Hispanic White","    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2016","2016","NH","New Hampshire","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","18.3","18.3",,,"17.3","19.2","6,042","Total",,,,"    (43.65595011300047, -71.50036091999965)","OWS","OWS1","Q040","VALUE","33","Total","Total","OVR","OVERALL"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","15.1","15.1",,,"14.6","15.6","20,965",,"24 - 35",,,"    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","15.1","15.1",,,"14.5","15.6","18,896",,"36 - 47",,,"    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","15.3","15.3",,,"14.7","15.9","14,056",,"48 - 59",,,"    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","10.6","10.6",,,"6.8","14.3","265",,,,"American Indian/Alaska Native","    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","11.3","11.3",,,"9.9","12.7","1,935",,,,"Asian/Pacific Islander","    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","15.5","15.5",,,"15.1","16.0","27,231",,,"Female",,"    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Sex","Female","SEX","FEMALE"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","17.1","17.1",,,"16.7","17.5","29,961",,,,"Hispanic","    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","14.7","14.7",,,"14.3","15.1","26,686",,,"Male",,"    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Sex","Male","SEX","MALE"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","13.6","13.6",,,"12.9","14.2","10,874",,,,"Non-Hispanic Black","    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","12.0","12.0",,,"11.4","12.6","10,847",,,,"Non-Hispanic White","    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2016","2016","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","15.1","15.1",,,"14.8","15.4","53,917","Total",,,,"    (40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Total","Total","OVR","OVERALL"
"2016","2016","NM","New Mexico","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","12.8","12.8",,,"12.1","13.6","8,024",,"24 - 35",,,"    (34.52088095200048, -106.24058098499967)","OWS","OWS1","Q040","VALUE","35","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2016","2016","NM","New Mexico","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have an overweight classification",,"Value","13.2","13.2",,,"12.4","14.0","6,935",,"36 - 47",,,"    (34.52088095200048, -106.24058098499967)","OWS","OWS1","Q040","VALUE","35","Age (months)","36 - 47","AGEMO","AGEMO3647"
